[s],CH1[V]
1.48650E-01,1.406E-02
1.48660E-01,1.326E-02
1.48670E-01,1.486E-02
1.48680E-01,1.566E-02
1.48690E-01,1.486E-02
1.48700E-01,1.486E-02
1.48710E-01,1.326E-02
1.48720E-01,1.566E-02
1.48730E-01,1.246E-02
1.48740E-01,1.326E-02
1.48750E-01,8.461E-03
1.48760E-01,1.086E-02
1.48770E-01,1.166E-02
1.48780E-01,1.166E-02
1.48790E-01,1.086E-02
1.48800E-01,1.086E-02
1.48810E-01,1.086E-02
1.48820E-01,8.461E-03
1.48830E-01,1.006E-02
1.48840E-01,1.006E-02
1.48850E-01,8.461E-03
1.48860E-01,1.086E-02
1.48870E-01,1.006E-02
1.48880E-01,1.326E-02
1.48890E-01,1.966E-02
1.48900E-01,1.486E-02
1.48910E-01,1.486E-02
1.48920E-01,1.246E-02
1.48930E-01,1.006E-02
1.48940E-01,8.461E-03
1.48950E-01,1.006E-02
1.48960E-01,1.726E-02
1.48970E-01,1.726E-02
1.48980E-01,1.726E-02
1.48990E-01,1.326E-02
1.49000E-01,1.406E-02
1.49010E-01,9.261E-03
1.49020E-01,1.006E-02
1.49030E-01,1.006E-02
1.49040E-01,1.566E-02
1.49050E-01,1.566E-02
1.49060E-01,1.006E-02
1.49070E-01,1.006E-02
1.49080E-01,7.661E-03
1.49090E-01,1.086E-02
1.49100E-01,8.461E-03
1.49110E-01,1.166E-02
1.49120E-01,1.246E-02
1.49130E-01,1.326E-02
1.49140E-01,8.461E-03
1.49150E-01,1.006E-02
1.49160E-01,1.246E-02
1.49170E-01,1.166E-02
1.49180E-01,1.246E-02
1.49190E-01,1.246E-02
1.49200E-01,1.326E-02
1.49210E-01,1.566E-02
1.49220E-01,1.486E-02
1.49230E-01,1.566E-02
1.49240E-01,1.166E-02
1.49250E-01,1.406E-02
1.49260E-01,1.326E-02
1.49270E-01,1.326E-02
1.49280E-01,1.566E-02
1.49290E-01,1.326E-02
1.49300E-01,1.486E-02
1.49310E-01,1.086E-02
1.49320E-01,1.246E-02
1.49330E-01,1.166E-02
1.49340E-01,1.166E-02
1.49350E-01,8.461E-03
1.49360E-01,1.006E-02
1.49370E-01,1.166E-02
1.49380E-01,9.261E-03
1.49390E-01,1.166E-02
1.49400E-01,9.261E-03
1.49410E-01,1.166E-02
1.49420E-01,1.486E-02
1.49430E-01,1.006E-02
1.49440E-01,1.086E-02
1.49450E-01,1.006E-02
1.49460E-01,1.406E-02
1.49470E-01,1.166E-02
1.49480E-01,1.406E-02
1.49490E-01,1.806E-02
1.49500E-01,1.326E-02
1.49510E-01,1.166E-02
1.49520E-01,1.086E-02
1.49530E-01,1.086E-02
1.49540E-01,9.261E-03
1.49550E-01,1.006E-02
1.49560E-01,4.461E-03
1.49570E-01,8.461E-03
1.49580E-01,9.261E-03
1.49590E-01,9.261E-03
1.49600E-01,1.006E-02
1.49610E-01,7.661E-03
1.49620E-01,1.166E-02
1.49630E-01,1.006E-02
1.49640E-01,1.326E-02
1.49650E-01,1.326E-02
1.49660E-01,1.406E-02
1.49670E-01,1.246E-02
1.49680E-01,1.166E-02
1.49690E-01,1.166E-02
1.49700E-01,1.406E-02
1.49710E-01,1.246E-02
1.49720E-01,1.086E-02
1.49730E-01,9.261E-03
1.49740E-01,1.086E-02
1.49750E-01,8.461E-03
1.49760E-01,9.261E-03
1.49770E-01,5.261E-03
1.49780E-01,1.006E-02
1.49790E-01,9.261E-03
1.49800E-01,8.461E-03
1.49810E-01,9.261E-03
1.49820E-01,8.461E-03
1.49830E-01,1.166E-02
1.49840E-01,1.006E-02
1.49850E-01,1.086E-02
1.49860E-01,1.006E-02
1.49870E-01,8.461E-03
1.49880E-01,1.006E-02
1.49890E-01,9.261E-03
1.49900E-01,1.166E-02
1.49910E-01,1.166E-02
1.49920E-01,9.261E-03
1.49930E-01,8.461E-03
1.49940E-01,1.006E-02
1.49950E-01,1.486E-02
1.49960E-01,1.006E-02
1.49970E-01,1.166E-02
1.49980E-01,9.261E-03
1.49990E-01,1.166E-02
1.50000E-01,9.261E-03
1.50010E-01,1.166E-02
1.50020E-01,1.006E-02
1.50030E-01,1.006E-02
1.50040E-01,1.086E-02
1.50050E-01,7.661E-03
1.50060E-01,8.461E-03
1.50070E-01,9.261E-03
1.50080E-01,1.166E-02
1.50090E-01,1.166E-02
1.50100E-01,1.006E-02
1.50110E-01,1.006E-02
1.50120E-01,8.461E-03
1.50130E-01,9.261E-03
1.50140E-01,8.461E-03
1.50150E-01,9.261E-03
1.50160E-01,1.086E-02
1.50170E-01,8.461E-03
1.50180E-01,7.661E-03
1.50190E-01,7.661E-03
1.50200E-01,9.261E-03
1.50210E-01,6.061E-03
1.50220E-01,6.061E-03
1.50230E-01,1.261E-03
1.50240E-01,3.661E-03
1.50250E-01,3.661E-03
1.50260E-01,4.609E-04
1.50270E-01,1.261E-03
1.50280E-01,4.609E-04
1.50290E-01,-3.391E-04
1.50300E-01,-1.939E-03
1.50310E-01,-3.391E-04
1.50320E-01,-2.739E-03
1.50330E-01,-5.939E-03
1.50340E-01,-5.939E-03
1.50350E-01,-1.074E-02
1.50360E-01,-1.234E-02
1.50370E-01,-9.939E-03
1.50380E-01,-1.634E-02
1.50390E-01,-1.794E-02
1.50400E-01,-2.114E-02
1.50410E-01,-1.954E-02
1.50420E-01,-2.354E-02
1.50430E-01,-2.114E-02
1.50440E-01,-2.114E-02
1.50450E-01,-1.874E-02
1.50460E-01,-1.634E-02
1.50470E-01,-1.394E-02
1.50480E-01,-3.539E-03
1.50490E-01,-1.139E-03
1.50500E-01,7.661E-03
1.50510E-01,1.166E-02
1.50520E-01,2.286E-02
1.50530E-01,2.846E-02
1.50540E-01,3.406E-02
1.50550E-01,3.886E-02
1.50560E-01,3.566E-02
1.50570E-01,3.806E-02
1.50580E-01,3.006E-02
1.50590E-01,2.286E-02
1.50600E-01,1.406E-02
1.50610E-01,6.861E-03
1.50620E-01,-5.939E-03
1.50630E-01,-8.339E-03
1.50640E-01,-1.154E-02
1.50650E-01,-1.154E-02
1.50660E-01,-8.339E-03
1.50670E-01,-3.391E-04
1.50680E-01,6.861E-03
1.50690E-01,1.646E-02
1.50700E-01,2.046E-02
1.50710E-01,2.446E-02
1.50720E-01,1.966E-02
1.50730E-01,1.966E-02
1.50740E-01,1.326E-02
1.50750E-01,5.261E-03
1.50760E-01,3.661E-03
1.50770E-01,2.861E-03
1.50780E-01,5.261E-03
1.50790E-01,7.661E-03
1.50800E-01,1.406E-02
1.50810E-01,1.646E-02
1.50820E-01,1.726E-02
1.50830E-01,1.246E-02
1.50840E-01,1.166E-02
1.50850E-01,8.461E-03
1.50860E-01,4.461E-03
1.50870E-01,6.061E-03
1.50880E-01,5.261E-03
1.50890E-01,1.006E-02
1.50900E-01,1.646E-02
1.50910E-01,1.086E-02
1.50920E-01,1.006E-02
1.50930E-01,7.661E-03
1.50940E-01,9.261E-03
1.50950E-01,7.661E-03
1.50960E-01,1.166E-02
1.50970E-01,1.566E-02
1.50980E-01,1.166E-02
1.50990E-01,1.166E-02
1.51000E-01,1.246E-02
1.51010E-01,1.486E-02
1.51020E-01,1.486E-02
1.51030E-01,1.646E-02
1.51040E-01,1.006E-02
1.51050E-01,1.326E-02
1.51060E-01,1.246E-02
1.51070E-01,1.246E-02
1.51080E-01,1.246E-02
1.51090E-01,1.166E-02
1.51100E-01,1.326E-02
1.51110E-01,1.166E-02
1.51120E-01,1.326E-02
1.51130E-01,1.326E-02
1.51140E-01,1.566E-02
1.51150E-01,1.566E-02
1.51160E-01,1.406E-02
1.51170E-01,1.406E-02
1.51180E-01,1.726E-02
1.51190E-01,1.806E-02
1.51200E-01,1.966E-02
1.51210E-01,1.726E-02
1.51220E-01,1.646E-02
1.51230E-01,1.246E-02
1.51240E-01,1.566E-02
1.51250E-01,1.326E-02
1.51260E-01,1.726E-02
1.51270E-01,1.886E-02
1.51280E-01,1.566E-02
1.51290E-01,1.646E-02
1.51300E-01,1.646E-02
1.51310E-01,1.726E-02
1.51320E-01,1.166E-02
1.51330E-01,1.326E-02
1.51340E-01,1.406E-02
1.51350E-01,1.406E-02
1.51360E-01,1.406E-02
1.51370E-01,1.406E-02
1.51380E-01,1.726E-02
1.51390E-01,1.726E-02
1.51400E-01,1.566E-02
1.51410E-01,1.246E-02
1.51420E-01,1.246E-02
1.51430E-01,1.966E-02
1.51440E-01,1.566E-02
1.51450E-01,1.646E-02
1.51460E-01,1.166E-02
1.51470E-01,1.646E-02
1.51480E-01,1.646E-02
1.51490E-01,1.566E-02
1.51500E-01,1.486E-02
1.51510E-01,1.726E-02
1.51520E-01,1.886E-02
1.51530E-01,1.406E-02
1.51540E-01,1.566E-02
1.51550E-01,1.486E-02
1.51560E-01,1.646E-02
1.51570E-01,1.486E-02
1.51580E-01,1.406E-02
1.51590E-01,1.726E-02
1.51600E-01,1.566E-02
1.51610E-01,1.406E-02
1.51620E-01,1.246E-02
1.51630E-01,1.726E-02
1.51640E-01,1.646E-02
1.51650E-01,1.326E-02
1.51660E-01,1.486E-02
1.51670E-01,1.566E-02
1.51680E-01,1.726E-02
1.51690E-01,1.566E-02
1.51700E-01,1.726E-02
1.51710E-01,1.246E-02
1.51720E-01,1.406E-02
1.51730E-01,1.326E-02
1.51740E-01,1.326E-02
1.51750E-01,1.566E-02
1.51760E-01,1.726E-02
1.51770E-01,1.886E-02
1.51780E-01,1.726E-02
1.51790E-01,1.646E-02
1.51800E-01,1.646E-02
1.51810E-01,1.406E-02
1.51820E-01,1.646E-02
1.51830E-01,1.646E-02
1.51840E-01,2.126E-02
1.51850E-01,2.526E-02
1.51860E-01,2.046E-02
1.51870E-01,2.206E-02
1.51880E-01,1.486E-02
1.51890E-01,1.566E-02
1.51900E-01,1.406E-02
1.51910E-01,1.806E-02
1.51920E-01,1.646E-02
1.51930E-01,1.726E-02
1.51940E-01,1.566E-02
1.51950E-01,1.406E-02
1.51960E-01,1.646E-02
1.51970E-01,1.486E-02
1.51980E-01,1.886E-02
1.51990E-01,1.726E-02
1.52000E-01,1.886E-02
1.52010E-01,1.806E-02
1.52020E-01,1.806E-02
1.52030E-01,1.806E-02
1.52040E-01,1.726E-02
1.52050E-01,2.046E-02
1.52060E-01,1.966E-02
1.52070E-01,1.886E-02
1.52080E-01,1.966E-02
1.52090E-01,1.966E-02
1.52100E-01,1.726E-02
1.52110E-01,1.886E-02
1.52120E-01,2.046E-02
1.52130E-01,1.966E-02
1.52140E-01,1.966E-02
1.52150E-01,2.046E-02
1.52160E-01,1.886E-02
1.52170E-01,1.966E-02
1.52180E-01,1.966E-02
1.52190E-01,2.046E-02
1.52200E-01,1.566E-02
1.52210E-01,2.046E-02
1.52220E-01,1.966E-02
1.52230E-01,1.886E-02
1.52240E-01,1.966E-02
1.52250E-01,1.726E-02
1.52260E-01,1.966E-02
1.52270E-01,1.566E-02
1.52280E-01,1.726E-02
1.52290E-01,1.566E-02
1.52300E-01,1.726E-02
1.52310E-01,1.486E-02
1.52320E-01,1.326E-02
1.52330E-01,1.566E-02
1.52340E-01,1.246E-02
1.52350E-01,1.566E-02
1.52360E-01,1.326E-02
1.52370E-01,1.646E-02
1.52380E-01,2.046E-02
1.52390E-01,1.646E-02
1.52400E-01,1.646E-02
1.52410E-01,1.486E-02
1.52420E-01,1.806E-02
1.52430E-01,1.406E-02
1.52440E-01,1.646E-02
1.52450E-01,1.886E-02
1.52460E-01,1.646E-02
1.52470E-01,1.886E-02
1.52480E-01,1.726E-02
1.52490E-01,2.046E-02
1.52500E-01,1.886E-02
1.52510E-01,1.886E-02
1.52520E-01,1.326E-02
1.52530E-01,1.886E-02
1.52540E-01,1.886E-02
1.52550E-01,2.046E-02
1.52560E-01,1.966E-02
1.52570E-01,1.886E-02
1.52580E-01,2.206E-02
1.52590E-01,1.966E-02
1.52600E-01,2.126E-02
1.52610E-01,2.046E-02
1.52620E-01,1.966E-02
1.52630E-01,1.966E-02
1.52640E-01,1.566E-02
1.52650E-01,1.646E-02
1.52660E-01,1.726E-02
1.52670E-01,1.726E-02
1.52680E-01,1.726E-02
1.52690E-01,1.566E-02
1.52700E-01,1.726E-02
1.52710E-01,1.726E-02
1.52720E-01,1.646E-02
1.52730E-01,1.406E-02
1.52740E-01,1.726E-02
1.52750E-01,1.646E-02
1.52760E-01,1.566E-02
1.52770E-01,1.646E-02
1.52780E-01,1.566E-02
1.52790E-01,1.886E-02
1.52800E-01,1.566E-02
1.52810E-01,1.646E-02
1.52820E-01,1.486E-02
1.52830E-01,1.406E-02
1.52840E-01,1.406E-02
1.52850E-01,1.246E-02
1.52860E-01,1.646E-02
1.52870E-01,1.646E-02
1.52880E-01,1.726E-02
1.52890E-01,1.566E-02
1.52900E-01,1.726E-02
1.52910E-01,2.046E-02
1.52920E-01,1.646E-02
1.52930E-01,1.966E-02
1.52940E-01,1.566E-02
1.52950E-01,1.886E-02
1.52960E-01,1.726E-02
1.52970E-01,1.726E-02
1.52980E-01,1.646E-02
1.52990E-01,1.646E-02
1.53000E-01,1.886E-02
1.53010E-01,1.486E-02
1.53020E-01,1.726E-02
1.53030E-01,1.726E-02
1.53040E-01,1.726E-02
1.53050E-01,1.726E-02
1.53060E-01,1.406E-02
1.53070E-01,1.646E-02
1.53080E-01,1.246E-02
1.53090E-01,1.326E-02
1.53100E-01,9.261E-03
1.53110E-01,1.166E-02
1.53120E-01,9.261E-03
1.53130E-01,9.261E-03
1.53140E-01,1.086E-02
1.53150E-01,1.006E-02
1.53160E-01,1.326E-02
1.53170E-01,1.246E-02
1.53180E-01,1.486E-02
1.53190E-01,9.261E-03
1.53200E-01,1.486E-02
1.53210E-01,1.566E-02
1.53220E-01,1.566E-02
1.53230E-01,1.806E-02
1.53240E-01,1.646E-02
1.53250E-01,1.726E-02
1.53260E-01,1.566E-02
1.53270E-01,1.486E-02
1.53280E-01,1.566E-02
1.53290E-01,1.566E-02
1.53300E-01,1.726E-02
1.53310E-01,1.566E-02
1.53320E-01,1.726E-02
1.53330E-01,2.126E-02
1.53340E-01,1.646E-02
1.53350E-01,1.646E-02
1.53360E-01,1.486E-02
1.53370E-01,1.566E-02
1.53380E-01,1.006E-02
1.53390E-01,1.326E-02
1.53400E-01,1.166E-02
1.53410E-01,1.406E-02
1.53420E-01,1.326E-02
1.53430E-01,1.326E-02
1.53440E-01,1.726E-02
1.53450E-01,1.406E-02
1.53460E-01,1.566E-02
1.53470E-01,1.246E-02
1.53480E-01,1.566E-02
1.53490E-01,1.406E-02
1.53500E-01,1.406E-02
1.53510E-01,1.246E-02
1.53520E-01,1.086E-02
1.53530E-01,1.486E-02
1.53540E-01,1.406E-02
1.53550E-01,1.326E-02
1.53560E-01,1.406E-02
1.53570E-01,1.646E-02
1.53580E-01,1.166E-02
1.53590E-01,1.486E-02
1.53600E-01,1.806E-02
1.53610E-01,1.486E-02
1.53620E-01,1.646E-02
1.53630E-01,1.566E-02
1.53640E-01,1.566E-02
1.53650E-01,1.886E-02
1.53660E-01,1.726E-02
1.53670E-01,1.806E-02
1.53680E-01,1.486E-02
1.53690E-01,1.726E-02
1.53700E-01,1.646E-02
1.53710E-01,1.406E-02
1.53720E-01,1.566E-02
1.53730E-01,1.246E-02
1.53740E-01,1.486E-02
1.53750E-01,1.326E-02
1.53760E-01,1.566E-02
1.53770E-01,1.326E-02
1.53780E-01,1.326E-02
1.53790E-01,1.246E-02
1.53800E-01,1.166E-02
1.53810E-01,1.326E-02
1.53820E-01,1.086E-02
1.53830E-01,1.326E-02
1.53840E-01,9.261E-03
1.53850E-01,1.086E-02
1.53860E-01,1.566E-02
1.53870E-01,1.006E-02
1.53880E-01,1.086E-02
1.53890E-01,1.086E-02
1.53900E-01,1.406E-02
1.53910E-01,1.326E-02
1.53920E-01,1.486E-02
1.53930E-01,1.406E-02
1.53940E-01,1.326E-02
1.53950E-01,1.326E-02
1.53960E-01,1.326E-02
1.53970E-01,1.406E-02
1.53980E-01,1.246E-02
1.53990E-01,1.486E-02
1.54000E-01,9.261E-03
1.54010E-01,1.326E-02
1.54020E-01,1.326E-02
1.54030E-01,1.486E-02
1.54040E-01,1.566E-02
1.54050E-01,1.166E-02
1.54060E-01,1.406E-02
1.54070E-01,1.086E-02
1.54080E-01,1.006E-02
1.54090E-01,1.006E-02
1.54100E-01,1.086E-02
1.54110E-01,1.166E-02
1.54120E-01,9.261E-03
1.54130E-01,9.261E-03
1.54140E-01,1.006E-02
1.54150E-01,9.261E-03
1.54160E-01,7.661E-03
1.54170E-01,6.061E-03
1.54180E-01,6.061E-03
1.54190E-01,5.261E-03
1.54200E-01,7.661E-03
1.54210E-01,4.461E-03
1.54220E-01,7.661E-03
1.54230E-01,9.261E-03
1.54240E-01,8.461E-03
1.54250E-01,9.261E-03
1.54260E-01,9.261E-03
1.54270E-01,1.326E-02
1.54280E-01,1.166E-02
1.54290E-01,1.246E-02
1.54300E-01,1.006E-02
1.54310E-01,9.261E-03
1.54320E-01,1.086E-02
1.54330E-01,1.006E-02
1.54340E-01,1.166E-02
1.54350E-01,1.246E-02
1.54360E-01,1.326E-02
1.54370E-01,1.326E-02
1.54380E-01,1.086E-02
1.54390E-01,1.566E-02
1.54400E-01,1.246E-02
1.54410E-01,1.406E-02
1.54420E-01,1.086E-02
1.54430E-01,1.326E-02
1.54440E-01,1.246E-02
1.54450E-01,1.326E-02
1.54460E-01,1.166E-02
1.54470E-01,1.166E-02
1.54480E-01,1.166E-02
1.54490E-01,8.461E-03
1.54500E-01,9.261E-03
1.54510E-01,1.006E-02
1.54520E-01,1.166E-02
1.54530E-01,1.246E-02
1.54540E-01,1.006E-02
1.54550E-01,1.086E-02
1.54560E-01,6.861E-03
1.54570E-01,7.661E-03
1.54580E-01,5.261E-03
1.54590E-01,8.461E-03
1.54600E-01,1.166E-02
1.54610E-01,1.006E-02
1.54620E-01,1.006E-02
1.54630E-01,5.261E-03
1.54640E-01,7.661E-03
1.54650E-01,6.861E-03
1.54660E-01,7.661E-03
1.54670E-01,7.661E-03
1.54680E-01,1.166E-02
1.54690E-01,1.326E-02
1.54700E-01,9.261E-03
1.54710E-01,1.086E-02
1.54720E-01,7.661E-03
1.54730E-01,8.461E-03
1.54740E-01,1.326E-02
1.54750E-01,1.486E-02
1.54760E-01,1.566E-02
1.54770E-01,1.006E-02
1.54780E-01,1.166E-02
1.54790E-01,7.661E-03
1.54800E-01,7.661E-03
1.54810E-01,1.006E-02
1.54820E-01,9.261E-03
1.54830E-01,8.461E-03
1.54840E-01,7.661E-03
1.54850E-01,1.006E-02
1.54860E-01,6.061E-03
1.54870E-01,8.461E-03
1.54880E-01,5.261E-03
1.54890E-01,1.166E-02
1.54900E-01,1.086E-02
1.54910E-01,9.261E-03
1.54920E-01,1.006E-02
1.54930E-01,7.661E-03
1.54940E-01,1.006E-02
1.54950E-01,9.261E-03
1.54960E-01,1.086E-02
1.54970E-01,1.086E-02
1.54980E-01,1.166E-02
1.54990E-01,7.661E-03
1.55000E-01,9.261E-03
1.55010E-01,1.086E-02
1.55020E-01,9.261E-03
1.55030E-01,6.861E-03
1.55040E-01,5.261E-03
1.55050E-01,6.861E-03
1.55060E-01,8.461E-03
1.55070E-01,8.461E-03
1.55080E-01,1.166E-02
1.55090E-01,6.861E-03
1.55100E-01,9.261E-03
1.55110E-01,8.461E-03
1.55120E-01,7.661E-03
1.55130E-01,1.006E-02
1.55140E-01,7.661E-03
1.55150E-01,8.461E-03
1.55160E-01,6.861E-03
1.55170E-01,9.261E-03
1.55180E-01,1.006E-02
1.55190E-01,1.086E-02
1.55200E-01,7.661E-03
1.55210E-01,1.006E-02
1.55220E-01,1.166E-02
1.55230E-01,8.461E-03
1.55240E-01,9.261E-03
1.55250E-01,6.861E-03
1.55260E-01,8.461E-03
1.55270E-01,1.006E-02
1.55280E-01,5.261E-03
1.55290E-01,6.061E-03
1.55300E-01,4.461E-03
1.55310E-01,6.861E-03
1.55320E-01,3.661E-03
1.55330E-01,6.061E-03
1.55340E-01,8.461E-03
1.55350E-01,3.661E-03
1.55360E-01,5.261E-03
1.55370E-01,7.661E-03
1.55380E-01,9.261E-03
1.55390E-01,7.661E-03
1.55400E-01,9.261E-03
1.55410E-01,3.661E-03
1.55420E-01,8.461E-03
1.55430E-01,8.461E-03
1.55440E-01,9.261E-03
1.55450E-01,9.261E-03
1.55460E-01,6.861E-03
1.55470E-01,7.661E-03
1.55480E-01,6.061E-03
1.55490E-01,8.461E-03
1.55500E-01,9.261E-03
1.55510E-01,8.461E-03
1.55520E-01,9.261E-03
1.55530E-01,6.861E-03
1.55540E-01,7.661E-03
1.55550E-01,1.166E-02
1.55560E-01,1.006E-02
1.55570E-01,1.166E-02
1.55580E-01,9.261E-03
1.55590E-01,1.166E-02
1.55600E-01,8.461E-03
1.55610E-01,1.006E-02
1.55620E-01,5.261E-03
1.55630E-01,8.461E-03
1.55640E-01,9.261E-03
1.55650E-01,6.861E-03
1.55660E-01,6.861E-03
1.55670E-01,6.061E-03
1.55680E-01,8.461E-03
1.55690E-01,6.061E-03
1.55700E-01,8.461E-03
1.55710E-01,9.261E-03
1.55720E-01,7.661E-03
1.55730E-01,1.006E-02
1.55740E-01,1.006E-02
1.55750E-01,1.246E-02
1.55760E-01,1.326E-02
1.55770E-01,1.326E-02
1.55780E-01,1.326E-02
1.55790E-01,1.326E-02
1.55800E-01,1.566E-02
1.55810E-01,1.166E-02
1.55820E-01,1.326E-02
1.55830E-01,8.461E-03
1.55840E-01,1.006E-02
1.55850E-01,9.261E-03
1.55860E-01,1.086E-02
1.55870E-01,1.006E-02
1.55880E-01,1.166E-02
1.55890E-01,1.166E-02
1.55900E-01,8.461E-03
1.55910E-01,9.261E-03
1.55920E-01,8.461E-03
1.55930E-01,9.261E-03
1.55940E-01,1.006E-02
1.55950E-01,7.661E-03
1.55960E-01,9.261E-03
1.55970E-01,5.261E-03
1.55980E-01,8.461E-03
1.55990E-01,5.261E-03
1.56000E-01,5.261E-03
1.56010E-01,6.861E-03
1.56020E-01,5.261E-03
1.56030E-01,4.461E-03
1.56040E-01,4.461E-03
1.56050E-01,8.461E-03
1.56060E-01,6.861E-03
1.56070E-01,8.461E-03
1.56080E-01,2.861E-03
1.56090E-01,8.461E-03
1.56100E-01,1.086E-02
1.56110E-01,8.461E-03
1.56120E-01,1.166E-02
1.56130E-01,1.006E-02
1.56140E-01,1.086E-02
1.56150E-01,1.086E-02
1.56160E-01,1.086E-02
1.56170E-01,1.006E-02
1.56180E-01,8.461E-03
1.56190E-01,1.166E-02
1.56200E-01,9.261E-03
1.56210E-01,1.166E-02
1.56220E-01,1.246E-02
1.56230E-01,9.261E-03
1.56240E-01,1.086E-02
1.56250E-01,1.086E-02
1.56260E-01,1.166E-02
1.56270E-01,7.661E-03
1.56280E-01,7.661E-03
1.56290E-01,5.261E-03
1.56300E-01,8.461E-03
1.56310E-01,9.261E-03
1.56320E-01,7.661E-03
1.56330E-01,1.006E-02
1.56340E-01,6.061E-03
1.56350E-01,9.261E-03
1.56360E-01,7.661E-03
1.56370E-01,7.661E-03
1.56380E-01,7.661E-03
1.56390E-01,7.661E-03
1.56400E-01,7.661E-03
1.56410E-01,8.461E-03
1.56420E-01,1.166E-02
1.56430E-01,1.086E-02
1.56440E-01,1.006E-02
1.56450E-01,1.006E-02
1.56460E-01,1.006E-02
1.56470E-01,1.006E-02
1.56480E-01,1.086E-02
1.56490E-01,1.246E-02
1.56500E-01,1.006E-02
1.56510E-01,1.166E-02
1.56520E-01,1.086E-02
1.56530E-01,9.261E-03
1.56540E-01,1.326E-02
1.56550E-01,1.006E-02
1.56560E-01,1.166E-02
1.56570E-01,7.661E-03
1.56580E-01,1.006E-02
1.56590E-01,1.086E-02
1.56600E-01,1.326E-02
1.56610E-01,1.086E-02
1.56620E-01,1.326E-02
1.56630E-01,1.566E-02
1.56640E-01,1.326E-02
1.56650E-01,1.326E-02
1.56660E-01,1.006E-02
1.56670E-01,1.006E-02
1.56680E-01,1.326E-02
1.56690E-01,1.086E-02
1.56700E-01,1.166E-02
1.56710E-01,1.086E-02
1.56720E-01,1.326E-02
1.56730E-01,1.086E-02
1.56740E-01,1.326E-02
1.56750E-01,1.646E-02
1.56760E-01,1.166E-02
1.56770E-01,1.166E-02
1.56780E-01,1.006E-02
1.56790E-01,1.326E-02
1.56800E-01,1.086E-02
1.56810E-01,1.246E-02
1.56820E-01,5.261E-03
1.56830E-01,1.246E-02
1.56840E-01,1.246E-02
1.56850E-01,1.166E-02
1.56860E-01,1.326E-02
1.56870E-01,1.246E-02
1.56880E-01,1.326E-02
1.56890E-01,1.326E-02
1.56900E-01,1.406E-02
1.56910E-01,1.326E-02
1.56920E-01,1.406E-02
1.56930E-01,1.406E-02
1.56940E-01,1.086E-02
1.56950E-01,1.326E-02
1.56960E-01,1.486E-02
1.56970E-01,1.166E-02
1.56980E-01,1.246E-02
1.56990E-01,1.086E-02
1.57000E-01,1.166E-02
1.57010E-01,1.006E-02
1.57020E-01,1.006E-02
1.57030E-01,1.006E-02
1.57040E-01,1.166E-02
1.57050E-01,1.326E-02
1.57060E-01,1.166E-02
1.57070E-01,1.086E-02
1.57080E-01,1.166E-02
1.57090E-01,1.326E-02
1.57100E-01,1.326E-02
1.57110E-01,1.326E-02
1.57120E-01,1.166E-02
1.57130E-01,1.326E-02
1.57140E-01,1.326E-02
1.57150E-01,1.246E-02
1.57160E-01,1.646E-02
1.57170E-01,1.486E-02
1.57180E-01,1.486E-02
1.57190E-01,1.486E-02
1.57200E-01,1.646E-02
1.57210E-01,1.886E-02
1.57220E-01,1.566E-02
1.57230E-01,1.646E-02
1.57240E-01,1.086E-02
1.57250E-01,1.326E-02
1.57260E-01,1.246E-02
1.57270E-01,1.326E-02
1.57280E-01,1.086E-02
1.57290E-01,1.166E-02
1.57300E-01,1.406E-02
1.57310E-01,1.006E-02
1.57320E-01,1.166E-02
1.57330E-01,1.006E-02
1.57340E-01,1.166E-02
1.57350E-01,1.166E-02
1.57360E-01,9.261E-03
1.57370E-01,8.461E-03
1.57380E-01,8.461E-03
1.57390E-01,1.246E-02
1.57400E-01,1.086E-02
1.57410E-01,1.246E-02
1.57420E-01,1.086E-02
1.57430E-01,1.006E-02
1.57440E-01,1.006E-02
1.57450E-01,1.006E-02
1.57460E-01,1.566E-02
1.57470E-01,1.566E-02
1.57480E-01,1.646E-02
1.57490E-01,1.086E-02
1.57500E-01,1.006E-02
1.57510E-01,8.461E-03
1.57520E-01,6.861E-03
1.57530E-01,1.086E-02
1.57540E-01,1.006E-02
1.57550E-01,1.166E-02
1.57560E-01,1.566E-02
1.57570E-01,1.246E-02
1.57580E-01,1.406E-02
1.57590E-01,1.326E-02
1.57600E-01,1.646E-02
1.57610E-01,1.566E-02
1.57620E-01,1.806E-02
1.57630E-01,1.726E-02
1.57640E-01,1.406E-02
1.57650E-01,1.486E-02
1.57660E-01,1.086E-02
1.57670E-01,1.406E-02
1.57680E-01,1.086E-02
1.57690E-01,1.486E-02
1.57700E-01,1.086E-02
1.57710E-01,1.246E-02
1.57720E-01,1.166E-02
1.57730E-01,1.086E-02
1.57740E-01,1.086E-02
1.57750E-01,1.006E-02
1.57760E-01,1.406E-02
1.57770E-01,1.246E-02
1.57780E-01,1.166E-02
1.57790E-01,1.086E-02
1.57800E-01,1.086E-02
1.57810E-01,5.261E-03
1.57820E-01,1.006E-02
1.57830E-01,1.326E-02
1.57840E-01,1.326E-02
1.57850E-01,1.326E-02
1.57860E-01,1.486E-02
1.57870E-01,1.406E-02
1.57880E-01,1.646E-02
1.57890E-01,1.486E-02
1.57900E-01,1.486E-02
1.57910E-01,1.166E-02
1.57920E-01,1.406E-02
1.57930E-01,1.406E-02
1.57940E-01,1.406E-02
